Rainfall (mm),Temperature (°C),Humidity (%),Flood Occurred,,,,,,,,,,
167.24962790398400,37.09012916966950,82.51070141076300,0,,,,,,,,,,
58.02887750398700,36.060701645671300,98.33181331984150,0,,,,,,,,,,
204.43376283594600,43.647815292851000,80.62439414610600,1,,,,,,,,,,
281.29613566739300,36.73265055519120,36.8182814776219,1,,,,,,,,,,
63.55996191969070,35.84453259064160,83.32787723796120,1,,,,,,,,,,
76.79868615797310,35.826116671879600,45.765548878784100,1,,,,,,,,,,
44.702563023495300,41.48902366944530,99.66398901302870,1,,,,,,,,,,
221.0164930879210,23.8871019862665,50.133809608011700,0,,,,,,,,,,
121.96845102709800,24.002763275814100,43.42350046777840,1,,,,,,,,,,
18.808691665915200,37.23641429114810,39.13727884071290,0,,,,,,,,,,
262.4849974470840,21.861154114503800,72.68117216466960,1,,,,,,,,,,
167.30157141077,42.3606001244391,28.737687071002500,0,,,,,,,,,,
99.32828760010670,31.043451752606600,96.28479053863780,0,,,,,,,,,,
103.19489281832900,24.003747842785000,43.54501429145100,0,,,,,,,,,,
87.07536605727200,38.28299789069950,43.63204888307780,0,,,,,,,,,,
136.64405171779300,24.36961889625890,23.68528765656470,0,,,,,,,,,,
101.1125065464440,43.89834951215620,39.68140142988590,0,,,,,,,,,,
164.3838912211830,44.48967629174960,53.51834845409900,0,,,,,,,,,,
232.05517568138800,35.003887258985900,49.56851121793770,0,,,,,,,,,,
202.33838503331200,18.409016692506900,41.84159371489760,0,,,,,,,,,,
88.33706782623510,22.896265497998800,23.259507027135900,1,,,,,,,,,,
158.62230346193400,30.462508866481700,44.046509888451400,1,,,,,,,,,,
252.03784797367500,40.54342350293950,82.2664750610496,1,,,,,,,,,,
20.46187042281760,20.546594908260900,55.1033828247577,0,,,,,,,,,,
23.489180096071400,18.13210377041800,43.262027807897100,0,,,,,,,,,,
166.85102041492600,17.234324495671100,44.38337073183660,1,,,,,,,,,,
191.73453851694100,30.20902687080140,64.35500611951210,1,,,,,,,,,,
63.42390473277120,41.541029087841200,44.18341421912600,0,,,,,,,,,,
223.5660380074550,16.27077727931680,70.46378558929560,1,,,,,,,,,,
193.87901311221800,21.369646019806000,99.1563610980092,0,,,,,,,,,,
276.98678047088600,35.797710475185100,23.29411182030450,0,,,,,,,,,,
50.68626055756100,39.77590305431150,33.498940455789500,1,,,,,,,,,,
225.4122796074030,39.22198587897510,34.32860362312190,1,,,,,,,,,,
25.092927174980100,38.55204171960990,55.7656254345612,1,,,,,,,,,,
169.58772285536900,18.8939940244002,23.313496964270000,0,,,,,,,,,,
165.56854184974400,26.917127465487600,58.20172621940130,1,,,,,,,,,,
116.51551339402200,44.5423398849524,94.31398064613250,1,,,,,,,,,,
253.37134430057000,44.66662714764260,20.92512709541620,0,,,,,,,,,,
1.3111934358036700,33.072821758625600,49.19510937481450,0,,,,,,,,,,
156.05382056955600,36.278016141634000,80.87150176887720,1,,,,,,,,,,
65.14606495055620,43.53851388855930,32.3595600267052,1,,,,,,,,,,
223.04958573493000,28.497835837236300,26.20472020212340,0,,,,,,,,,,
12.92022789182920,19.106005736513800,70.46228298101110,0,,,,,,,,,,
249.4664064544730,35.06846626548230,20.796072723960600,1,,,,,,,,,,
251.42766801208500,43.803069147015700,84.14163929357730,0,,,,,,,,,,
249.85980372105100,35.91618281598880,25.3482202852879,0,,,,,,,,,,
45.77055801980100,39.099633810712100,61.94834075362890,1,,,,,,,,,,
189.12195556831300,27.682464119118500,79.21021681821820,0,,,,,,,,,,
4.310207755016880,17.89389462434550,39.36087909971820,0,,,,,,,,,,
254.38877738676000,20.066462596552,28.283212953819000,1,,,,,,,,,,
216.89255805258600,44.47964488306430,34.049821313484500,1,,,,,,,,,,
159.3461192697760,29.795529509828600,88.37468575480070,0,,,,,,,,,,
219.17742992898500,15.360617705317500,76.46242333216190,0,,,,,,,,,,
28.297228995531700,43.66101842193520,35.84784393720780,0,,,,,,,,,,
158.5967496530570,29.93339735913160,77.28966377047960,1,,,,,,,,,,
87.38294754493360,40.08805194875510,76.68945361669500,0,,,,,,,,,,
291.7858389668920,31.453744261106800,99.81800784847680,0,,,,,,,,,,
257.1353851871710,18.051068510242800,51.324481882073000,1,,,,,,,,,,
219.98270875019300,33.4670874639584,89.18827953142170,0,,,,,,,,,,
280.1242905749200,44.92200828958830,55.7154148778252,1,,,,,,,,,,
104.05299136964200,16.042133479378300,91.82081788935730,1,,,,,,,,,,
270.26396969645400,40.25382592545130,27.328039927915900,1,,,,,,,,,,
97.57146963201310,22.064423869522900,34.02501041001950,1,,,,,,,,,,
219.8390159073460,26.81598668136560,87.9963490453352,0,,,,,,,,,,
220.92507353293500,26.18128535318690,85.5440259284316,1,,,,,,,,,,
5.504962936228040,41.96391582807360,44.434703348559,0,,,,,,,,,,
108.31790948345900,30.134585664955100,67.74386545067640,0,,,,,,,,,,
5.829801722549370,28.415228605032800,50.615977768162900,1,,,,,,,,,,
299.12760528307500,39.54075326510330,20.825387944281700,1,,,,,,,,,,
36.6590285487714,16.467214029148400,22.088330125370200,1,,,,,,,,,,
162.8432686944330,17.593689452856700,24.340509238526100,0,,,,,,,,,,
237.16687162879100,15.65066570628870,67.5257723460463,0,,,,,,,,,,
60.37908067826770,35.63948712022650,42.33821882444220,0,,,,,,,,,,
145.5158004286420,30.768484112375400,31.515863865191200,0,,,,,,,,,,
182.22862827634500,41.280663776048500,95.290488675511,1,,,,,,,,,,
48.061426318663600,29.95598708917820,29.70549336649730,0,,,,,,,,,,
233.56663797346200,21.654587182859800,73.91853731399020,0,,,,,,,,,,
89.8009371568096,39.15442119313250,91.53281462581270,1,,,,,,,,,,
63.306922901652100,23.829715626978700,33.106373379076000,1,,,,,,,,,,
167.48662393122500,43.07069346456630,37.17837457829720,1,,,,,,,,,,
123.09408829288100,22.512716635567200,65.90508268607660,0,,,,,,,,,,
276.0857833909250,20.031619586108600,60.67589491030380,1,,,,,,,,,,
264.0188094594460,29.799719745320600,61.6821933509014,1,,,,,,,,,,
145.00519901666500,16.5154535391073,64.37424752144710,0,,,,,,,,,,
107.77913241767900,16.09235185447850,95.99223327688350,0,,,,,,,,,,
97.65539448937960,29.88043635766370,24.307043357356000,0,,,,,,,,,,
80.26908692445220,21.453206423843600,80.83588165558550,1,,,,,,,,,,
163.36435611374300,15.28057915185540,38.60051379253870,0,,,,,,,,,,
241.49358142036300,23.881707342945700,49.89421361379060,1,,,,,,,,,,
93.22698246106730,29.321020615397800,27.143289837205100,1,,,,,,,,,,
57.02822690642450,26.828661043812700,55.650141532283500,0,,,,,,,,,,
142.64514185498600,19.064083984812700,84.33754018200970,0,,,,,,,,,,
20.71032503930000,32.390244834959300,27.899227082636400,0,,,,,,,,,,
210.38370183891200,36.30998973442910,42.04828785762390,1,,,,,,,,,,
155.50747989058000,35.26617486489890,49.844936694162,1,,,,,,,,,,
148.91244239185600,26.812857638498200,28.31193624701140,1,,,,,,,,,,
90.13361386500680,19.12788453513340,80.98534479815470,1,,,,,,,,,,
271.402031259521,29.98460320472170,82.95576225739400,1,,,,,,,,,,
27.145887554865800,41.71295264811250,86.87159982239740,0,,,,,,,,,,
260.94720266610900,29.061685468237000,66.71169638450550,1,,,,,,,,,,
113.0115607247770,20.87043149224760,60.57910566835010,1,,,,,,,,,,
264.1870547925070,17.79159909281190,41.00419563769940,1,,,,,,,,,,
218.6284374997150,43.317799142966400,72.41263738324380,1,,,,,,,,,,
31.25121799861150,37.29028226630740,55.56507885244350,0,,,,,,,,,,
249.46088595280600,24.389009181014500,97.66211248619110,1,,,,,,,,,,
204.65305010985200,23.86057218615520,97.45435975795650,1,,,,,,,,,,
9.690573874604540,41.85655460167790,92.41641054540500,1,,,,,,,,,,
40.11080463290100,20.327047044289500,48.807131041146600,0,,,,,,,,,,
190.68841675070900,31.051118689696300,49.43779642832470,1,,,,,,,,,,
198.78015086408500,36.40512825537900,88.21385312349730,0,,,,,,,,,,
223.99542985127900,26.891710558970700,78.3307945393173,0,,,,,,,,,,
216.07362023249500,16.197070276292700,76.3488775854435,1,,,,,,,,,,
197.8559864009870,21.832764411585600,42.368880886729300,1,,,,,,,,,,
229.87167052392700,42.05424412327120,86.66788892435810,1,,,,,,,,,,
172.52571176771200,30.69356900518660,66.35364578103550,0,,,,,,,,,,
78.23741565733650,39.463237394639100,55.749245939085800,1,,,,,,,,,,
273.7129841192160,31.67056628371850,89.23376992864610,0,,,,,,,,,,
5.46420927959338,43.3080628713691,51.53678110256910,0,,,,,,,,,,
109.96851596144700,42.27402226670540,72.31406494942120,1,,,,,,,,,,
218.661087929149,29.486641260312100,57.27241456033110,0,,,,,,,,,,
128.1468123449020,24.548220763090500,67.4190244936845,1,,,,,,,,,,
7.450322244004290,33.050063620368300,23.243717731878300,1,,,,,,,,,,
19.794270934864000,35.24663045008420,56.889213054110700,1,,,,,,,,,,
194.59121074148700,29.950652769018900,64.51930459974190,1,,,,,,,,,,
289.4593798215900,39.668496632852800,59.417546779968500,1,,,,,,,,,,
165.55909075035000,20.499855653546500,87.7928298005455,1,,,,,,,,,,
152.02734540713100,25.03235491872100,44.88991798334530,1,,,,,,,,,,
95.49756391688020,35.59129072099360,90.72612248036320,0,,,,,,,,,,
77.00720215981900,22.400515961626700,52.276957592551200,1,,,,,,,,,,
6.295494526885420,28.195342340509000,75.5621385808525,0,,,,,,,,,,
81.88646029214140,43.91200639884880,26.93781824058380,0,,,,,,,,,,
134.73313225957600,33.77627918059720,36.01232668550580,1,,,,,,,,,,
59.38493491468510,43.471717039233800,80.89328089130170,1,,,,,,,,,,
26.204396544428800,36.673242097457300,20.986294843091200,1,,,,,,,,,,
215.31836017638100,36.740003090015200,97.48221913176800,0,,,,,,,,,,
268.3860807204200,32.75571521070620,35.25031208505720,0,,,,,,,,,,
281.0316209061260,19.266257844441800,92.10431889960990,0,,,,,,,,,,
185.3996185490970,30.59142872658860,61.27560225810290,1,,,,,,,,,,
15.83237477978450,22.57998601510410,65.1660293517704,0,,,,,,,,,,
222.25878898853200,44.960176630538400,26.730543037682000,1,,,,,,,,,,
33.028591578565900,23.008858203036600,49.217500332589400,0,,,,,,,,,,
200.9244353063470,21.920575303843500,32.497508862440100,0,,,,,,,,,,
233.80975072436300,33.71649465372130,62.07451954887540,0,,,,,,,,,,
217.75941324794200,30.328464396588900,64.05857165375600,0,,,,,,,,,,
285.5651417283390,15.640587397635400,76.77335596674480,0,,,,,,,,,,
221.44388534021700,18.885995369774100,90.26225263385470,1,,,,,,,,,,
207.96293339454300,39.33128825482540,57.45438530158890,1,,,,,,,,,,
78.52295165493070,29.510758654426800,38.668829606448500,1,,,,,,,,,,
277.4306059307710,19.38045644469040,46.68573291533200,1,,,,,,,,,,
53.863161238250100,28.95727688507200,87.76718503511500,1,,,,,,,,,,
271.4689834419380,22.59447249247210,31.669078806300900,0,,,,,,,,,,
93.79876300377310,21.707743833370300,70.1804862670946,0,,,,,,,,,,
39.04907816330060,43.73175829335310,21.046870707424800,0,,,,,,,,,,
248.00490818135100,25.86073580573220,39.65354627633940,1,,,,,,,,,,
0.7486360802487440,16.392933140170200,67.31267980011680,1,,,,,,,,,,
249.6264953042490,44.109800179119100,56.51296320021370,1,,,,,,,,,,
78.69355261379280,38.84518724316470,59.48395921945850,1,,,,,,,,,,
265.4163818266860,22.632399196924800,72.84496403676850,0,,,,,,,,,,
207.44375467247400,27.26675504116170,38.766881953485400,1,,,,,,,,,,
199.85499985517700,40.868687237853900,42.46439522612020,1,,,,,,,,,,
109.595868949453,25.722405579698200,74.7566565942277,0,,,,,,,,,,
17.820892167231300,32.02212126019800,63.063312603509500,1,,,,,,,,,,
249.02192946167300,31.04570608993840,21.16694594070620,1,,,,,,,,,,
51.2711385529584,27.03883645886400,73.6262236228353,0,,,,,,,,,,
111.67759256842600,34.18505705441150,69.60736326018220,1,,,,,,,,,,
180.10640565272500,29.19872211905660,26.2886059038619,1,,,,,,,,,,
144.67612156818700,15.636914750219200,79.80155958727890,0,,,,,,,,,,
59.59819055139540,39.431493229438100,61.76811671576570,0,,,,,,,,,,
42.18490706468520,18.39467348261160,36.37978271655680,0,,,,,,,,,,
36.973881675087200,28.922697926740900,64.74850944931420,1,,,,,,,,,,
258.9023644497600,32.397023727824900,67.63668113368030,1,,,,,,,,,,
9.467864718400090,36.16518162579870,93.60949833521900,0,,,,,,,,,,
293.10427787996800,27.323896058638500,79.37155404409360,1,,,,,,,,,,
59.55860711562420,37.06645461091590,44.15394835929590,0,,,,,,,,,,
33.09668906372340,18.94050254155710,29.450637405135400,0,,,,,,,,,,
173.09149643303900,34.60336644812340,88.25472576646250,1,,,,,,,,,,
23.995787382209000,39.79016782757110,87.68541503003570,0,,,,,,,,,,
180.7359789490790,41.683319185125000,34.02480117791660,0,,,,,,,,,,
255.18799344408400,32.386994878616700,24.970494815830900,0,,,,,,,,,,
14.36940644022750,24.386855942251100,76.94917198528310,0,,,,,,,,,,
239.96058135856300,19.900695351408800,77.80654646691870,1,,,,,,,,,,
118.3432322946360,25.366762586323300,34.171500296430300,0,,,,,,,,,,
47.847190149363000,31.199231194633200,73.45694876459640,0,,,,,,,,,,
52.82894408023770,20.889906719746800,42.313899575754300,1,,,,,,,,,,
275.62936310826800,43.575447170792800,40.84936223750430,1,,,,,,,,,,
33.18172558219930,41.91406286618730,45.9614347272274,1,,,,,,,,,,
260.0348361346970,15.988715845962900,61.63170932134830,0,,,,,,,,,,
163.27338629508400,31.858853946911700,84.35631386628980,1,,,,,,,,,,
11.716853644931700,38.67926370739840,59.8915000711701,0,,,,,,,,,,
139.3428437152020,22.361758798020200,43.84341564992600,0,,,,,,,,,,
245.2348543428900,30.716886971782300,90.71794389694790,0,,,,,,,,,,
217.86083629173000,27.17975647228140,24.407196595389200,0,,,,,,,,,,
146.63472530541500,20.896387926542300,83.76731871184640,1,,,,,,,,,,
258.0149639088650,33.44212151627470,82.75054063374850,1,,,,,,,,,,
36.10942853406890,44.810765262204900,40.28374481234750,0,,,,,,,,,,
272.9823160177110,25.958617808398300,35.86361460162240,1,,,,,,,,,,
253.93236254500500,31.57137024793400,89.97604491964780,0,,,,,,,,,,
212.4830476971710,24.835640448645000,64.70970348482600,0,,,,,,,,,,
245.36632263862500,41.308458504074900,23.68090861051320,1,,,,,,,,,,
163.1446520528000,40.938081012710800,91.26660131737140,0,,,,,,,,,,
202.54872872930000,20.363201638439100,47.9204787484539,1,,,,,,,,,,
168.17942121233400,41.99846622714180,47.37252430480210,0,,,,,,,,,,
106.6285591523850,19.545261331682000,71.46303497278990,0,,,,,,,,,,
170.65823920835300,17.863198788760000,72.90487542388610,0,,,,,,,,,,
77.23959975957770,34.588038471046000,48.26528966627320,0,,,,,,,,,,
132.08375125223600,26.577123176096800,31.462314231750500,0,,,,,,,,,,
84.23262217807300,30.92221780385610,64.18158106957380,1,,,,,,,,,,
36.8663368384167,34.57712345812390,70.01433317401920,1,,,,,,,,,,
96.55855691697190,16.585117133789500,88.8177892047179,1,,,,,,,,,,
255.5961654554310,23.788595132729800,58.75519898920530,0,,,,,,,,,,
114.32423119269200,28.82718935306600,71.65568636545770,0,,,,,,,,,,
224.40109469066100,22.99762229417800,24.352706225270000,0,,,,,,,,,,
52.55935627144840,16.46914152856560,91.56183201649300,1,,,,,,,,,,
127.32574775029200,17.6002971969316,46.17726505653620,0,,,,,,,,,,
34.45682080055300,39.052436062612,70.57768994738500,0,,,,,,,,,,
41.58631901024690,42.34160277638780,93.28413050505930,0,,,,,,,,,,
185.23091396702100,19.566999072913500,84.84206274917500,1,,,,,,,,,,
182.24454523470300,22.47785871874460,71.01630859822920,1,,,,,,,,,,
64.01157220645870,34.56748214193210,76.28862624560680,0,,,,,,,,,,
142.32695828664000,43.62815328277340,93.6724092771981,1,,,,,,,,,,
258.99185009338400,23.98769127399810,84.9674544117436,0,,,,,,,,,,
52.26045260294490,40.65640878708000,68.78872484297260,1,,,,,,,,,,
5.7631599220544500,30.18073933351130,72.6962164967701,1,,,,,,,,,,
195.5985421990720,43.69675917242340,31.78147393321700,0,,,,,,,,,,
16.049462426605500,19.087759872845700,57.61341438164800,1,,,,,,,,,,
293.9820715717340,44.2101719462396,44.079811814693300,1,,,,,,,,,,
182.8860851396640,28.22935883488520,54.55765075999330,1,,,,,,,,,,
141.11890585319200,43.58815171278790,72.97974988246050,1,,,,,,,,,,
128.99776200729200,28.760706511545600,31.932087488140400,1,,,,,,,,,,
171.92119755507900,30.902464023617300,21.390077092900600,1,,,,,,,,,,
27.187331016064500,39.143250293319600,51.75395225861840,0,,,,,,,,,,
279.00571764584900,36.67885502218180,45.77474515904460,1,,,,,,,,,,
187.69262056556300,33.58809961251860,53.634564776136600,1,,,,,,,,,,
55.19354928327260,27.50940070768670,94.49767362951850,0,,,,,,,,,,
168.77431612939900,38.77315102198820,76.5667280971875,1,,,,,,,,,,
39.97695174990350,43.44684999867960,46.19670196793280,0,,,,,,,,,,
5.265815267493630,15.294326908290800,34.34230577893630,1,,,,,,,,,,
189.1550955641990,32.635352893579800,69.47826354055490,1,,,,,,,,,,
194.54500256103800,40.97942786935050,72.60610012076030,0,,,,,,,,,,
175.10897484102500,34.59337612036670,58.6898147102268,1,,,,,,,,,,
55.044961308006900,39.0248777350001,37.02086196977280,0,,,,,,,,,,
181.02895754843000,41.85183311546960,22.28442086692240,0,,,,,,,,,,
16.953282277355900,37.52853047559170,41.2528557973818,1,,,,,,,,,,
182.7715066715770,36.51052204094300,56.57363994321470,1,,,,,,,,,,
166.20510573228600,43.94237674091760,83.03474291539940,0,,,,,,,,,,
196.57644925173000,40.91053973674720,88.30030630761380,1,,,,,,,,,,
268.64268172571800,39.46133608748320,53.03476477335710,0,,,,,,,,,,
255.10743157186100,17.592100814156300,83.68992437468220,1,,,,,,,,,,
294.19625746876200,22.170896494182500,99.46822588409220,0,,,,,,,,,,
292.8723098809730,31.702680729752700,77.32882998817830,0,,,,,,,,,,
231.69590801212600,36.286803149244400,78.28792252811260,1,,,,,,,,,,
286.9258866533180,24.09644679901430,92.76292012398650,1,,,,,,,,,,
260.1851657667340,17.7998433936247,47.05153027335280,0,,,,,,,,,,
218.27473496849200,24.33297560445740,20.896431444597700,1,,,,,,,,,,
22.61527639312660,38.130875417415600,98.95818173405590,1,,,,,,,,,,
14.714966480966300,41.32203088024120,59.237446213681900,1,,,,,,,,,,
251.27987025173100,42.387109450330300,82.85420745298620,1,,,,,,,,,,
146.8967573615100,26.366000374324400,84.99929100874370,0,,,,,,,,,,
244.38200531247600,26.176157245805900,51.80133416640230,1,,,,,,,,,,
93.87548119656580,27.20122412915370,63.30184373778550,1,,,,,,,,,,
119.29495749690400,26.274284082643400,63.19324208501420,1,,,,,,,,,,
210.05601630358000,34.98589822521630,37.617280747540000,0,,,,,,,,,,
274.598021079628,25.74969786395980,29.411114711543500,0,,,,,,,,,,
26.32844234366580,15.610318098427400,63.485784395410000,0,,,,,,,,,,
258.4434433903820,28.17073802063620,29.61145814811700,1,,,,,,,,,,
237.9038174638100,21.72456198535760,47.687097908761100,0,,,,,,,,,,
94.66178121895640,15.8642141335386,34.88666653127510,1,,,,,,,,,,
106.56498423946800,29.125288546021400,76.55328866262220,1,,,,,,,,,,
13.938443166572900,21.178636775948800,89.76070827999900,0,,,,,,,,,,
4.722183335015400,28.58225444519200,66.23316878817440,1,,,,,,,,,,
143.10183790731900,23.332499598308600,52.8124645737278,1,,,,,,,,,,
28.66189364919320,33.11126610841300,99.73141126570490,1,,,,,,,,,,
58.20054432456390,44.72632160621880,21.696730819723100,0,,,,,,,,,,
254.03015985799900,31.416957621349900,44.34728673631380,0,,,,,,,,,,
171.30851737513600,34.406877506783100,42.29385221176000,1,,,,,,,,,,
190.08973117983400,42.578272732536000,48.49628784463360,1,,,,,,,,,,
56.24379924957600,26.22001253175280,38.447659292680200,0,,,,,,,,,,
248.59854133632600,19.99645349356750,41.141026834516500,0,,,,,,,,,,
260.3939317319240,23.483918487916600,40.614168793386200,1,,,,,,,,,,
156.99827811391300,27.083848221436500,60.45952406019450,1,,,,,,,,,,
273.76733156359800,34.35053043767520,51.28442216275450,0,,,,,,,,,,
253.4485874863750,15.137640882891600,71.14240815879270,0,,,,,,,,,,
219.3972530023310,40.60149644300950,61.15209278941480,0,,,,,,,,,,
220.2227747080890,17.282819191494900,34.67374818957840,1,,,,,,,,,,
31.618042185259000,42.019654467556500,84.80359831476060,1,,,,,,,,,,
81.25081130869970,43.483035636147000,57.77561586724460,1,,,,,,,,,,
20.054165945302800,44.70308382336400,32.258521432478600,1,,,,,,,,,,
2.6043627678926000,39.28530553220630,33.350387434293000,1,,,,,,,,,,
47.49285941517300,19.25566577820460,83.75747283831650,1,,,,,,,,,,
264.146154794082,36.18501129675560,76.23945473784800,1,,,,,,,,,,
71.96221771081550,21.099638718245300,60.52223620318090,1,,,,,,,,,,
291.04618877751700,41.91383506741210,44.486520780186600,1,,,,,,,,,,
179.18729986836200,24.498177769660300,56.841762943766100,0,,,,,,,,,,
71.17754629040710,24.803879312251200,70.91868297104350,0,,,,,,,,,,
149.13924104526400,42.529598877446,90.34258539436120,1,,,,,,,,,,
65.72844681003460,15.396932123511100,64.46942941429830,0,,,,,,,,,,
295.1920674547120,20.818984544507100,42.13882358190000,1,,,,,,,,,,
254.17949517148900,27.65796799690370,23.419193175478300,0,,,,,,,,,,
7.871636634698730,36.02164701930580,34.036404473339200,1,,,,,,,,,,
284.33280944024100,34.42698498134210,72.01420965299700,0,,,,,,,,,,
216.3195321908660,35.082356255014500,32.83495734593260,1,,,,,,,,,,
24.7143756063835,41.40066085231990,58.52316425147610,0,,,,,,,,,,
201.19132389793400,18.6309123687977,75.91640123811080,1,,,,,,,,,,
194.07800938970600,30.664850886563100,44.65799211224890,1,,,,,,,,,,
65.63662374227500,36.76433067307470,73.52847118458290,1,,,,,,,,,,
227.53401000227300,34.08355328772490,66.48576493182550,1,,,,,,,,,,
26.119410993890100,28.449423598178000,55.115128554271600,0,,,,,,,,,,
146.83355436937400,15.513437576164900,91.77963831074090,1,,,,,,,,,,
2.9769621489263800,16.81356796943650,75.3647112341955,0,,,,,,,,,,
290.6212466684240,18.5682398056151,48.847762652206000,0,,,,,,,,,,
225.4690895330730,25.296832585060900,84.34116268204330,1,,,,,,,,,,
47.65562284789680,18.529603580014400,79.04817713357370,1,,,,,,,,,,
102.50221198538500,27.78246939187830,83.33471724065320,0,,,,,,,,,,
48.16871334245290,20.359259717567400,71.27647864327960,1,,,,,,,,,,
229.9852392387940,38.374985925786200,50.34964926715990,1,,,,,,,,,,
17.66889762831460,41.14462850136650,47.88628124834150,0,,,,,,,,,,
252.12199666911400,26.689425239045300,72.33210886074120,0,,,,,,,,,,
282.658901650719,30.339952959469200,30.472000637352100,0,,,,,,,,,,
202.98838284189000,43.60488724682830,85.59314803988610,0,,,,,,,,,,
63.88963500043030,31.065232660458600,49.62683071984590,0,,,,,,,,,,
108.02702874406500,44.85219647530280,70.42975914924390,0,,,,,,,,,,
143.1719624426790,19.26392981076160,59.92511319467340,1,,,,,,,,,,
181.38743166067600,40.866792617901000,61.54611936197230,1,,,,,,,,,,
200.59892694350600,29.916090080189000,79.04049169610780,1,,,,,,,,,,
166.26441459566500,15.681423337490000,70.13360429371350,0,,,,,,,,,,
105.39417624655700,44.16668824318050,40.024719067657100,0,,,,,,,,,,
267.2751841694710,43.95143699230070,25.938074513899000,1,,,,,,,,,,
24.41761740538750,26.498125205486600,87.21872538922330,1,,,,,,,,,,
139.87681627304900,43.624262132577100,90.7915259801486,1,,,,,,,,,,
232.6694515402440,19.230289267156400,33.1597226333855,0,,,,,,,,,,
18.26179958742030,35.40330423362050,44.758165353562600,1,,,,,,,,,,
211.60056504339000,20.757869606635000,42.58739055453860,1,,,,,,,,,,
245.9134868259980,22.399417090044800,94.99588485921240,0,,,,,,,,,,
198.24938955811600,38.38012311607820,36.38219055445510,0,,,,,,,,,,
3.881067682606800,26.320742536958800,33.32313856798660,0,,,,,,,,,,
54.04110813966190,15.213825084858600,34.54708397985590,1,,,,,,,,,,
102.63392366758500,27.427152725867800,78.38953408750140,0,,,,,,,,,,
70.10701069141380,21.842079618988800,91.04158753971800,0,,,,,,,,,,
288.79564206822800,35.49989740674870,51.46939285066150,0,,,,,,,,,,
195.4781742341380,20.83346090170500,30.88639234930850,0,,,,,,,,,,
89.09128720547110,40.26760585309430,66.8577597926672,0,,,,,,,,,,
278.90924959963400,23.012790363244900,36.79479666631810,0,,,,,,,,,,
222.17825984285600,26.79084774849040,25.132115789218800,1,,,,,,,,,,
85.38216354811260,23.94110582391290,90.8985102705981,1,,,,,,,,,,
113.66447082058700,34.31770043428100,89.66730210669410,1,,,,,,,,,,
59.82865749118700,18.0349062367919,98.07281282074190,1,,,,,,,,,,
291.32219947974700,29.342981180947300,57.920380392490600,1,,,,,,,,,,
155.18894876702200,25.033644456451700,43.52009585683380,0,,,,,,,,,,
268.8170062493950,41.52413889864940,81.58269964563220,1,,,,,,,,,,
103.9499313050540,17.202362807231800,34.43959456671300,0,,,,,,,,,,
258.2524809292430,39.89085194798560,39.46336614530250,0,,,,,,,,,,
16.16605452814920,20.030414295897300,40.45461009659050,1,,,,,,,,,,
294.6270952572860,17.657329797898700,96.12955279297440,0,,,,,,,,,,
273.6103101099910,21.06968574369020,78.38583350648590,0,,,,,,,,,,
108.96088343299600,18.079589460354300,30.695583406572300,1,,,,,,,,,,
232.4166495943730,30.629518446063800,27.42767024991250,0,,,,,,,,,,
225.6773779421480,44.646448587473400,87.42518828676090,0,,,,,,,,,,
270.3764391308800,16.029820557727800,84.18194584358090,1,,,,,,,,,,
92.17649433864330,28.83385047958380,73.67956624066840,0,,,,,,,,,,
139.65600159424500,26.58210987323590,35.68805219172930,0,,,,,,,,,,
259.4998837818160,25.18819242739200,58.422683111141700,1,,,,,,,,,,
233.57383624056500,24.955908313000800,68.21807563658190,0,,,,,,,,,,
118.04001562208400,41.850382698793900,94.57100214722810,0,,,,,,,,,,
253.71756987363700,15.56928450625210,33.553899215792800,1,,,,,,,,,,
14.086211769720400,38.24749162140420,61.2357445716891,0,,,,,,,,,,
234.61389088889700,22.58799536417830,32.620131110265000,0,,,,,,,,,,
62.029757830110200,26.498865324527200,55.50794724593220,0,,,,,,,,,,
85.83627234713620,27.604497385457300,36.01079797047380,1,,,,,,,,,,
147.9644530786780,24.1419526222123,86.8948966652169,1,,,,,,,,,,
134.92035032099200,17.806765855061900,40.378902211001000,1,,,,,,,,,,
156.17103206096400,18.429925464883000,53.36837729952190,1,,,,,,,,,,
163.43267870160700,23.94393372247930,52.62301219937080,1,,,,,,,,,,
99.45830730944910,39.65427158661750,89.30359680174070,1,,,,,,,,,,
52.568253905109000,19.038829583622400,80.62379717858080,1,,,,,,,,,,
230.5443687861920,37.27919499437790,24.60603912120670,1,,,,,,,,,,
119.99284472614300,23.666091882878600,25.366996573453100,1,,,,,,,,,,
151.7522587377180,41.503948053362800,64.09577961045630,0,,,,,,,,,,
193.40901550533500,27.849854262019200,54.21752218862350,1,,,,,,,,,,
272.8913766919970,20.151699398921300,42.04673764294740,0,,,,,,,,,,
212.265849342066,44.575333503315300,83.40967505659240,0,,,,,,,,,,
13.637767677115400,20.299035576897300,30.290813751920000,1,,,,,,,,,,
251.56810901940500,32.02859463696810,97.92455302961210,1,,,,,,,,,,
296.80650453825600,32.078594342884000,21.928200540172900,0,,,,,,,,,,
141.74550761141500,26.184403535333400,29.45845796886750,1,,,,,,,,,,
290.8771009363800,43.544657776473900,44.90533234206820,0,,,,,,,,,,
164.19862270294500,40.31623687235200,60.731927620440200,0,,,,,,,,,,
137.88479876158500,39.89458682514730,37.29089267834590,1,,,,,,,,,,
